,Product_A,Product_B,Lift,product_A_name,product_B_name
8657,36011,39275,0.7529244468674754,Organic Fat Free Milk,Organic Blueberries
31405,13198,5450,0.7529195635928223,85% Lean Ground Beef,Small Hass Avocado
44056,13535,9387,0.7529006006416847,Organic Medium Salsa,Granny Smith Apples
39201,43086,39475,0.752831660317702,Super Greens Salad,Total Greek Strained Yogurt
10395,38293,5479,0.7527959492106917,Ground Turkey Breast,Italian Sparkling Mineral Water
11075,26620,44359,0.75275073845739,Peach Pear Flavored Sparkling Water,Organic Small Bunch Celery
36087,16349,5077,0.7527290305417312,Organic Yams,100% Whole Wheat Bread
41581,48745,39180,0.7526868199831399,Globe Eggplant,Organic Lowfat 1% Milk
27133,39993,4799,0.7525975236261331,Vine Ripe Tomatoes,Shredded Parmesan
30640,14233,45007,0.7525501622746453,Natural Artesian Water,Organic Zucchini
32462,23165,27344,0.7524160497764268,Organic Leek,Uncured Genoa Salami
37237,24024,42585,0.7523900019745869,1% Lowfat Milk,Organic Extra Firm Tofu
11625,13870,26620,0.7523881417625647,Lightly Salted Baked Snap Pea Crisps,Peach Pear Flavored Sparkling Water
17173,42342,46802,0.7523618735343374,Roasted Turkey Breast,Pineapple Chunks
1848,9076,44632,0.7523019420474003,Blueberries,Sparkling Water Grapefruit
9857,21405,8859,0.7522227101808152,"Organic Red Radish, Bunch",Natural Spring Water
34390,47734,20119,0.7521500803951731,Organic Green Cabbage,Sparkling Water Berry
22679,2078,44142,0.7521371477949573,Unsalted Pure Irish Butter,Red Onion
12246,36695,24852,0.7520578149336357,Organic Hothouse Cucumbers,Banana
13325,32689,260,0.7520034264690324,Romaine Hearts,Cantaloupe
5352,20995,5479,0.7518695125643354,Organic Broccoli Florets,Italian Sparkling Mineral Water
25462,13646,19660,0.7518057665161163,Lemon Hummus,Spring Water
32809,7948,46654,0.751747388941326,Organic Unsalted Butter,Organic Grade A Large Brown Eggs
37504,47141,20995,0.7517056530214424,Cola,Organic Broccoli Florets
26594,17461,30489,0.7516568427806485,Air Chilled Organic Boneless Skinless Chicken Breasts,Original Hummus
6308,43295,27156,0.7515217810925907,Unsweetened Vanilla Almond Milk,Organic Black Beans
22174,45603,45066,0.751419273827474,Trilogy Kombucha Drink,Honeycrisp Apple
32142,4472,39275,0.7511684686291217,Toasted Coconut Almondmilk Blend,Organic Blueberries
19427,10132,41220,0.7511114193036389,Organic American Cheese Singles,Organic Romaine Lettuce
44463,33768,29447,0.751093066145746,Sinfully Sweet Campari Tomatoes,"Milk, Organic, Vitamin D"
9750,21405,4605,0.7510827002069405,"Organic Red Radish, Bunch",Yellow Onions
24538,10957,16797,0.7510730936381125,Fridge Pack Cola,Strawberries
23696,47977,41950,0.7510104526110775,Grapefruit Sparkling Water,Organic Tomato Cluster
25529,13646,37687,0.7510101574266311,Lemon Hummus,Organic Spring Mix
33210,21019,11520,0.7510054049889878,Roasted Red Pepper Hummus,Large Alfresco Eggs
20513,2086,27845,0.7509296987989688,Sustainably Soft Bath Tissue,Organic Whole Milk
21200,38456,38689,0.7508824823943663,Large Grapefruit,Organic Reduced Fat Milk
18577,13629,44359,0.7508411729108213,Organic Snipped Green Beans,Organic Small Bunch Celery
43380,22959,30391,0.7508072053411692,Reduced Fat Milk 100% Lactose Free,Organic Cucumber
27733,34050,21903,0.7508027458465053,Orange Juice,Organic Baby Spinach
20776,46969,5785,0.7506143032562425,Organic Bosc Pear,Organic Reduced Fat 2% Milk
40231,37766,35951,0.7504876525191801,XL Emerald White Seedless Grapes,Organic Unsweetened Almond Milk
42609,329,33754,0.7504626593133858,Organic Whole Grassmilk Milk,Total 2% with Strawberry Lowfat Greek Strained Yogurt
8125,8859,11182,0.7504596882038289,Natural Spring Water,Baby Spinach
13529,18523,32689,0.7504469551436131,Total 2% All Natural Greek Strained Yogurt with Honey,Romaine Hearts
22005,29447,35221,0.7504411013615595,"Milk, Organic, Vitamin D",Lime Sparkling Water
31192,39619,27521,0.7504332793750221,Organic Tomato Basil Pasta Sauce,Organic Lacinato (Dinosaur) Kale
41216,17872,48205,0.7504233765434,Total 2% Lowfat Plain Greek Yogurt,Spinach
18159,24799,24964,0.7504061701171474,Vanilla Skyr Nonfat Yogurt,Organic Garlic
8835,41844,11520,0.7503878018598851,Honey Nut Cheerios,Large Alfresco Eggs
9582,17948,21288,0.7503679255158654,Frozen Organic Wild Blueberries,Blackberries
28690,40396,27845,0.7503320627473978,Guacamole,Organic Whole Milk
14774,41290,22825,0.7501778149266332,Lemonade,Organic D'Anjou Pears
11910,31343,21288,0.750150532587179,Shredded Mild Cheddar Cheese,Blackberries
36400,36550,38689,0.749977077471865,Organic Extra Large Grade AA Brown Eggs,Organic Reduced Fat Milk
13657,32478,8859,0.7498738492590952,Reduced Fat 2% Milk,Natural Spring Water
36911,43713,25890,0.749826388888889,Organic Creamy Peanut Butter,Boneless Skinless Chicken Breasts
44615,13984,33198,0.749793159219605,Organic Mint,Sparkling Natural Mineral Water
12281,36695,27086,0.7497723441172489,Organic Hothouse Cucumbers,Half & Half
15722,17600,31553,0.7497552095968385,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",Fresh Ginger Root
8892,41844,26369,0.7497473016207853,Honey Nut Cheerios,Organic Roma Tomato
41090,17872,44359,0.7497000769033582,Total 2% Lowfat Plain Greek Yogurt,Organic Small Bunch Celery
35805,35561,31717,0.7495743563719125,Organic Tortilla Chips,Organic Cilantro
4069,11777,33198,0.749570404270342,Red Raspberries,Sparkling Natural Mineral Water
14266,46654,5785,0.7495657762043741,Organic Grade A Large Brown Eggs,Organic Reduced Fat 2% Milk
44323,33768,5785,0.7494582807538931,Sinfully Sweet Campari Tomatoes,Organic Reduced Fat 2% Milk
12118,6046,19057,0.7493950502409105,Boneless Skinless Chicken Breast,Organic Large Extra Fancy Fuji Apple
25838,2966,29987,0.7493518411080068,Pure Coconut Water,Shredded Mozzarella
29110,44987,21267,0.7493011008896278,Heavy Whipping Cream,Sourdough Bread
3893,3957,37067,0.7492693886261591,100% Raw Coconut Water,Organic Banana
40260,37766,34358,0.7492228721909215,XL Emerald White Seedless Grapes,Garlic
15420,38383,4605,0.7491272649030953,Organic White Onions,Yellow Onions
14478,23288,32655,0.7490869157819768,Distilled Water,Organic Large Grade AA Brown Eggs
11033,26620,16797,0.749086532047615,Peach Pear Flavored Sparkling Water,Strawberries
40633,28993,32689,0.7490856001229445,Iceberg Lettuce,Romaine Hearts
40706,28993,34050,0.7490856001229445,Iceberg Lettuce,Orange Juice
43366,22959,13176,0.7490600443630169,Reduced Fat Milk 100% Lactose Free,Bag of Organic Bananas
31803,36070,17600,0.7490165345134919,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale","YoKids Squeezers Organic Low-Fat Yogurt, Strawberry"
21816,49520,4210,0.7490152556408308,Orange Sparkling Water,Whole Milk
14425,23288,35221,0.7490130267589169,Distilled Water,Lime Sparkling Water
12380,36695,43772,0.7489678673531747,Organic Hothouse Cucumbers,Cherubs Heavenly Salad Tomatoes
5785,34243,16797,0.7489480047185262,Organic Baby Broccoli,Strawberries
43562,22959,10132,0.7489405770513162,Reduced Fat Milk 100% Lactose Free,Organic American Cheese Singles
19860,20119,42701,0.7488439261956338,Sparkling Water Berry,Organic Sour Cream
31806,36070,16953,0.7487940763802833,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",Creamy Peanut Butter
39622,28156,13176,0.7487725502345285,Total 0% Nonfat Plain Greek Yogurt,Bag of Organic Bananas
11432,24830,42736,0.7486285619288489,Organic Romaine,Unsalted Butter
26131,890,28204,0.7486004615559636,Organic Diced Tomatoes,Organic Fuji Apple
4514,19348,44359,0.7484975406894844,Fat Free Milk,Organic Small Bunch Celery
42141,5646,34050,0.7484915592029422,Organic Turkey Bacon,Orange Juice
16446,32864,6046,0.7484825285122307,Organic Baby Rainbow Carrots,Boneless Skinless Chicken Breast
30110,1158,16083,0.7484644677845341,Mango Chunks,Organic Large Brown Eggs
43023,40709,1158,0.748464467784534,Sea Salt & Vinegar Potato Chips,Mango Chunks
8658,36011,45007,0.7483885945569975,Organic Fat Free Milk,Organic Zucchini
4989,9387,12341,0.7483641588559141,Granny Smith Apples,Hass Avocados
33639,4562,38768,0.7482368678820485,English Seedless Cucumber,Sweet Kale Salad Mix
39558,19677,47977,0.7481231198309054,Original Pure Creamy Almond Milk,Grapefruit Sparkling Water
41792,6348,38383,0.747847642927907,Mini Original Babybel Cheese,Organic White Onions
13369,18523,21903,0.747842713916258,Total 2% All Natural Greek Strained Yogurt with Honey,Organic Baby Spinach
37002,43713,31553,0.7477558623712469,Organic Creamy Peanut Butter,Fresh Ginger Root
35477,35042,21376,0.7476673810243801,Black Beans,Pretzel Crisps Original Deli Style Pretzel Crackers
28359,26790,6046,0.747661373790879,Organic AppleApple,Boneless Skinless Chicken Breast
27077,39993,44359,0.7476406564022501,Vine Ripe Tomatoes,Organic Small Bunch Celery
21573,5258,35951,0.7476305829836165,Sparkling Water,Organic Unsweetened Almond Milk
10497,25146,11520,0.7475649352017346,Original Orange Juice,Large Alfresco Eggs
13178,39408,1463,0.7475504211641157,Gala Apples,Organic Milk
11088,26620,39928,0.7475485212779904,Peach Pear Flavored Sparkling Water,Organic Kiwi
6563,8193,27966,0.7475298644894981,Russet Potato,Organic Raspberries
43151,24561,4210,0.7474526368877553,Organic Cheese Frozen Pizza,Whole Milk
19560,5818,11520,0.7474158619806963,White Onion,Large Alfresco Eggs
19657,5818,31343,0.7474158619806963,White Onion,Shredded Mild Cheddar Cheese
14398,23288,21616,0.7473911481576673,Distilled Water,Organic Baby Arugula
5262,20995,26209,0.7473704678925923,Organic Broccoli Florets,Limes
6835,41787,44359,0.747338863887556,Bartlett Pears,Organic Small Bunch Celery
8514,1940,21288,0.7472639504512014,Organic 2% Reduced Fat Milk,Blackberries
11143,26620,41787,0.7472588361674843,Peach Pear Flavored Sparkling Water,Bartlett Pears
43660,20955,24852,0.747166381990978,Cereal,Banana
35246,35042,13176,0.7470710599356704,Black Beans,Bag of Organic Bananas
6603,8193,43961,0.7470574299810872,Russet Potato,Organic Peeled Whole Baby Carrots
25568,13646,2295,0.7469642079969596,Lemon Hummus,Yellow Bell Pepper
4581,38739,5876,0.7469492827461033,Hass Avocado,Organic Lemon
15086,43768,27086,0.7469358064928578,Organic Bell Pepper,Half & Half
42520,329,28985,0.7467877133012842,Organic Whole Grassmilk Milk,Michigan Organic Kale
7826,8021,20114,0.7466178550992295,100% Recycled Paper Towels,Jalapeno Peppers
9332,1463,4920,0.7464951593206923,Organic Milk,Seedless Red Grapes
15610,17600,28985,0.746442594532346,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",Michigan Organic Kale
29185,18027,8518,0.7464047111737245,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,Organic Red Onion
15726,17600,30776,0.7463426691515518,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",Organic Raw Kombucha Gingerade
24098,16083,27966,0.7463426691515517,Organic Large Brown Eggs,Organic Raspberries
14828,41290,260,0.7463259812451756,Lemonade,Cantaloupe
9153,14992,34243,0.7462673618199189,Green Beans,Organic Baby Broccoli
18122,21267,10246,0.7462648590915222,Sourdough Bread,Organic Celery Hearts
43369,22959,47766,0.7462451610927769,Reduced Fat Milk 100% Lactose Free,Organic Avocado
10809,26165,9839,0.7460708745375336,Electrolyte Enhanced Water,Organic Broccoli
3304,47144,33198,0.7460643491535937,Unsweetened Original Almond Breeze Almond Milk,Sparkling Natural Mineral Water
27458,47630,10132,0.746036342146182,Medium Navel Orange,Organic American Cheese Singles
40213,37766,31717,0.7459706335047399,XL Emerald White Seedless Grapes,Organic Cilantro
33054,41665,33120,0.7459645175977258,Organic Mexican Blend Finely Shredded Cheese,Organic Egg Whites
39860,28156,14084,0.7458036644820133,Total 0% Nonfat Plain Greek Yogurt,Organic Unsweetened Vanilla Almond Milk
15959,31683,19057,0.7457334098297954,Original No Pulp 100% Florida Orange Juice,Organic Large Extra Fancy Fuji Apple
12974,23734,432,0.7457280312487979,Sour Cream,Vanilla Almond Breeze Almond Milk
18144,21267,3952,0.7457252604949267,Sourdough Bread,Organic Broccoli Crowns
10940,44683,39928,0.7457152098938837,Brussels Sprouts,Organic Kiwi
15750,17600,43768,0.745677183044417,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",Organic Bell Pepper
29911,1158,5876,0.7455557206514277,Mango Chunks,Organic Lemon
3767,31506,43352,0.7455219827627384,Extra Virgin Olive Oil,Raspberries
18949,42450,28985,0.745480329677516,Macaroni & Cheese,Michigan Organic Kale
4737,28199,47144,0.7454081568960352,"Clementines, Bag",Unsweetened Original Almond Breeze Almond Milk
9887,39475,40706,0.7453927269965631,Total Greek Strained Yogurt,Organic Grape Tomatoes
24356,1511,48679,0.7453787875537025,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,Organic Garnet Sweet Potato (Yam)
5303,20995,17794,0.7451690821256038,Organic Broccoli Florets,Carrots
13641,32478,24489,0.7451652848341547,Reduced Fat 2% Milk,Organic Whole Strawberries
13830,40310,14992,0.7451477454663518,Oven Roasted Turkey Breast,Green Beans
14278,46654,21709,0.7451251444057906,Organic Grade A Large Brown Eggs,Sparkling Lemon Water
8037,8859,26604,0.7451235171823407,Natural Spring Water,Organic Blackberries
17827,3952,9076,0.7450996520549141,Organic Broccoli Crowns,Blueberries
7723,11182,28199,0.7450384107864637,Baby Spinach,"Clementines, Bag"
13263,32689,35221,0.7448000443124168,Romaine Hearts,Lime Sparkling Water
36280,16349,47630,0.7446902778481045,Organic Yams,Medium Navel Orange
21944,49520,5258,0.7445847548245837,Orange Sparkling Water,Sparkling Water
30628,14233,24852,0.7445539121238766,Natural Artesian Water,Banana
23134,48364,21288,0.7445184119751028,Sweet Onion,Blackberries
11823,31343,39877,0.7444306612570876,Shredded Mild Cheddar Cheese,Organic Granny Smith Apple
10462,25146,42265,0.7443302792321117,Original Orange Juice,Organic Baby Carrots
21341,4957,4605,0.7443089515736013,Total 2% Lowfat Greek Strained Yogurt With Blueberry,Yellow Onions
17636,40174,21938,0.7442058120006108,2% Reduced Fat Organic Milk,Green Bell Pepper
9134,14992,33000,0.7441547518923465,Green Beans,Pure Irish Butter
35500,35042,23165,0.7440949088966186,Black Beans,Organic Leek
43700,20955,24184,0.7440137812230836,Cereal,Red Peppers
11583,13870,42736,0.7439683574526353,Lightly Salted Baked Snap Pea Crisps,Unsalted Butter
33254,21019,44142,0.7439407814407815,Roasted Red Pepper Hummus,Red Onion
44295,33768,39877,0.7439024265122129,Sinfully Sweet Campari Tomatoes,Organic Granny Smith Apple
14424,23288,34969,0.7438767697180545,Distilled Water,Red Vine Tomato
28528,14084,31506,0.7438304978330442,Organic Unsweetened Vanilla Almond Milk,Extra Virgin Olive Oil
45006,651,6046,0.7438259574442111,Organic Salted Butter,Boneless Skinless Chicken Breast
17409,29987,44632,0.7437496529729463,Shredded Mozzarella,Sparkling Water Grapefruit
4050,11777,35951,0.7435739793620133,Red Raspberries,Organic Unsweetened Almond Milk
21218,38456,20995,0.743489827856025,Large Grapefruit,Organic Broccoli Florets
13059,39408,44632,0.7434730165293573,Gala Apples,Sparkling Water Grapefruit
8257,21288,13176,0.7434495547877082,Blackberries,Bag of Organic Bananas
3359,21709,27104,0.7434422885500003,Sparkling Lemon Water,Fresh Cauliflower
28931,44987,39275,0.743309687789061,Heavy Whipping Cream,Organic Blueberries
13478,18523,43295,0.7430942827006765,Total 2% All Natural Greek Strained Yogurt with Honey,Unsweetened Vanilla Almond Milk
8104,8859,20995,0.7430711961961962,Natural Spring Water,Organic Broccoli Florets
22781,2078,2086,0.7430387145555022,Unsalted Pure Irish Butter,Sustainably Soft Bath Tissue
18194,24799,44359,0.7430117550493948,Vanilla Skyr Nonfat Yogurt,Organic Small Bunch Celery
18220,24799,15290,0.7429454502345589,Vanilla Skyr Nonfat Yogurt,Orange Bell Pepper
10414,38293,42828,0.7429440122633306,Ground Turkey Breast,Whipped Cream Cheese
2572,46667,4920,0.7429368546551468,Organic Ginger Root,Seedless Red Grapes
40702,28993,21376,0.7429202865416857,Iceberg Lettuce,Pretzel Crisps Original Deli Style Pretzel Crackers
35793,35561,30391,0.7428329458073168,Organic Tortilla Chips,Organic Cucumber
30279,10673,38293,0.7426777240868923,Original Nooks & Crannies English Muffins,Ground Turkey Breast
16035,31683,37687,0.7426656001218908,Original No Pulp 100% Florida Orange Juice,Organic Spring Mix
31838,36070,40571,0.7426184551317861,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",Total 2% Greek Strained Yogurt with Cherry 5.3 oz
15496,38383,38739,0.7425668911398386,Organic White Onions,Hass Avocado
1336,24838,27845,0.7425548862231662,Unsweetened Almondmilk,Organic Whole Milk
8830,41844,24838,0.7425548862231661,Honey Nut Cheerios,Unsweetened Almondmilk
39920,15872,40706,0.742466468119123,Celery Hearts,Organic Grape Tomatoes
3977,33000,9076,0.7422818791946308,Pure Irish Butter,Blueberries
16569,35939,14947,0.7422549662991419,Organic Jalapeno Pepper,Pure Sparkling Water
39391,19677,8277,0.7422504810062941,Original Pure Creamy Almond Milk,Apple Honeycrisp Organic
15839,28289,16759,0.7421962079827188,Organic Shredded Carrots,Organic Carrot Bunch
41964,5646,34969,0.7421856937942968,Organic Turkey Bacon,Red Vine Tomato
37682,44422,16797,0.7421033620587609,Organic Old Fashioned Rolled Oats,Strawberries
6787,41787,13176,0.7420935440580692,Bartlett Pears,Bag of Organic Bananas
30896,36865,4605,0.742018109364276,Non Fat Raspberry Yogurt,Yellow Onions
30719,14233,6184,0.741921946212991,Natural Artesian Water,Clementines
201,4605,39275,0.741914278744275,Yellow Onions,Organic Blueberries
25181,40332,23375,0.7418517757535633,"Cage Free Brown Eggs-Large, Grade A",Marinara Sauce
6406,32655,9839,0.7418355990518488,Organic Large Grade AA Brown Eggs,Organic Broccoli
14632,43154,28199,0.7418187115177236,Sparkling Mineral Water,"Clementines, Bag"
37877,44422,33787,0.7418009709476632,Organic Old Fashioned Rolled Oats,Total 2% Lowfat Greek Strained Yogurt with Peach
31062,36865,18531,0.741746141822664,Non Fat Raspberry Yogurt,Organic Heavy Whipping Cream
42724,329,26790,0.7417353919642669,Organic Whole Grassmilk Milk,Organic AppleApple
7614,33754,24489,0.7416913208022938,Total 2% with Strawberry Lowfat Greek Strained Yogurt,Organic Whole Strawberries
35915,35561,1463,0.7416819697902429,Organic Tortilla Chips,Organic Milk
4985,9387,27086,0.7416365514530144,Granny Smith Apples,Half & Half
19563,5818,35221,0.7416021828130195,White Onion,Lime Sparkling Water
43992,13535,26604,0.74154463381451,Organic Medium Salsa,Organic Blackberries
